x-axis,1,
second,Volt,
-1.42000E-08,-8.2770743E-02,4.3468775E+00
-1.41219E-08,-8.2770743E-02,
-1.40438E-08,-8.2770743E-02,
-1.39656E-08,-8.2770743E-02,
-1.38875E-08,-8.2770743E-02,
-1.38094E-08,-8.2770743E-02,
-1.37313E-08,-8.2770743E-02,
-1.36531E-08,-8.2770743E-02,
-1.35750E-08,-8.2770743E-02,
-1.34969E-08,-8.2770743E-02,
-1.34188E-08,-8.2770743E-02,
-1.33406E-08,-8.2770743E-02,
-1.32625E-08,-8.2770743E-02,
-1.31844E-08,-8.2770743E-02,
-1.31063E-08,-8.2770743E-02,
-1.30281E-08,-8.2770743E-02,
-1.29500E-08,-8.2770743E-02,
-1.28719E-08,-8.2770743E-02,
-1.27938E-08,-8.2770743E-02,
-1.27156E-08,-8.2770743E-02,
-1.26375E-08,-8.2770743E-02,
-1.25594E-08,-8.2770743E-02,
-1.24813E-08,-8.2770743E-02,
-1.24031E-08,-8.2770743E-02,
-1.23250E-08,-8.2770743E-02,
-1.22469E-08,-8.2770743E-02,
-1.21688E-08,-8.2770743E-02,
-1.20906E-08,-8.2770743E-02,
-1.20125E-08,-8.2770743E-02,
-1.19344E-08,-8.2770743E-02,
-1.18563E-08,-8.2770743E-02,
-1.17781E-08,-8.2770743E-02,
-1.17000E-08,-8.2770743E-02,
-1.16219E-08,-8.2770743E-02,
-1.15438E-08,-8.2770743E-02,
-1.14656E-08,-8.2770743E-02,
-1.13875E-08,-8.2770743E-02,
-1.13094E-08,-8.2770743E-02,
-1.12313E-08,-8.2770743E-02,
-1.11531E-08,-8.2770743E-02,
-1.10750E-08,-8.2770743E-02,
-1.09969E-08,-8.2770743E-02,
-1.09188E-08,-8.2770743E-02,
-1.08406E-08,-8.2770743E-02,
-1.07625E-08,-8.2770743E-02,
-1.06844E-08,-8.2770743E-02,
-1.06063E-08,-8.2770743E-02,
-1.05281E-08,-8.2770743E-02,
-1.04500E-08,-8.2770743E-02,
-1.03719E-08,-8.2770743E-02,
-1.02938E-08,-8.2770743E-02,
-1.02156E-08,-8.2770743E-02,
-1.01375E-08,-8.2770743E-02,
-1.00594E-08,-8.2770743E-02,
-9.98125E-09,-8.2770743E-02,
-9.90313E-09,-8.2770743E-02,
-9.82500E-09,-8.2770743E-02,
-9.74688E-09,-8.2770743E-02,
-9.66875E-09,-8.2770743E-02,
-9.59063E-09,-8.2770743E-02,
-9.51250E-09,-8.2770743E-02,
-9.43438E-09,-8.2770743E-02,
-9.35625E-09,-8.2770743E-02,
-9.27813E-09,-8.2770743E-02,
-9.20000E-09,-8.2770743E-02,
-9.12188E-09,-8.2770743E-02,
-9.04375E-09,-8.2770743E-02,
-8.96563E-09,-8.2770743E-02,
-8.88750E-09,-8.2770743E-02,
-8.80938E-09,-8.2770743E-02,
-8.73125E-09,-8.2770743E-02,
-8.65313E-09,-8.2770743E-02,
-8.57500E-09,-8.2770743E-02,
-8.49688E-09,-8.2770743E-02,
-8.41875E-09,-8.2770743E-02,
-8.34063E-09,-8.2770743E-02,
-8.26250E-09,-8.2770743E-02,
-8.18438E-09,-8.2770743E-02,
-8.10625E-09,-8.2770743E-02,
-8.02813E-09,-8.2770743E-02,
-7.95000E-09,-8.2770743E-02,
-7.87188E-09,-8.2770743E-02,
-7.79375E-09,-8.2770743E-02,
-7.71563E-09,-8.2770743E-02,
-7.63750E-09,-8.2770743E-02,
-7.55938E-09,-8.2770743E-02,
-7.48125E-09,-8.2770743E-02,
-7.40313E-09,-8.2770743E-02,
-7.32500E-09,-8.2770743E-02,
-7.24688E-09,-8.3373758E-02,
-7.16875E-09,-8.5283306E-02,
-7.09063E-09,-8.5283306E-02,
-7.01250E-09,-8.5283306E-02,
-6.93438E-09,-8.5283306E-02,
-6.85625E-09,-8.5283306E-02,
-6.77813E-09,-8.5283306E-02,
-6.70000E-09,-8.5283306E-02,
-6.62188E-09,-8.5283306E-02,
-6.54375E-09,-8.5283306E-02,
-6.46563E-09,-8.5283306E-02,
-6.38750E-09,-8.5283306E-02,
-6.30938E-09,-8.5283306E-02,
-6.23125E-09,-8.5283306E-02,
-6.15313E-09,-8.5283306E-02,
-6.07500E-09,-8.5283306E-02,
-5.99688E-09,-8.4680291E-02,
-5.91875E-09,-8.2770743E-02,
-5.84063E-09,-8.2770743E-02,
-5.76250E-09,-8.2167728E-02,
-5.68438E-09,-8.0258180E-02,
-5.60625E-09,-7.9655165E-02,
-5.52813E-09,-7.6539587E-02,
-5.45000E-09,-7.2720492E-02,
-5.37188E-09,-7.2117477E-02,
-5.29375E-09,-6.9604914E-02,
-5.21563E-09,-6.7092351E-02,
-5.13750E-09,-6.4579788E-02,
-5.05938E-09,-6.2067225E-02,
-4.98125E-09,-5.9554663E-02,
-4.90313E-09,-5.7042100E-02,
-4.82500E-09,-5.4529537E-02,
-4.74688E-09,-5.2016974E-02,
-4.66875E-09,-5.0107427E-02,
-4.59063E-09,-4.8901396E-02,
-4.51250E-09,-4.4479286E-02,
-4.43438E-09,-4.2569738E-02,
-4.35625E-09,-4.2569738E-02,
-4.27813E-09,-4.1966723E-02,
-4.20000E-09,-4.0057175E-02,
-4.12188E-09,-3.9454160E-02,
-4.04375E-09,-3.7544613E-02,
-3.96563E-09,-3.6941598E-02,
-3.88750E-09,-3.5032050E-02,
-3.80938E-09,-3.5032050E-02,
-3.73125E-09,-3.4429035E-02,
-3.65313E-09,-3.1916472E-02,
-3.57500E-09,-3.0006924E-02,
-3.49688E-09,-2.9403909E-02,
-3.41875E-09,-2.6891346E-02,
-3.34063E-09,-2.3775769E-02,
-3.26250E-09,-1.8750643E-02,
-3.18438E-09,-1.3122502E-02,
-3.10625E-09,-5.5848140E-03,
-3.02813E-09,2.5558894E-03,
-2.95000E-09,1.3209156E-02,
-2.87188E-09,2.6374985E-02,
-2.79375E-09,4.1450361E-02,
-2.71563E-09,5.7731768E-02,
-2.63750E-09,7.8435286E-02,
-2.55938E-09,1.0104835E-01,
-2.48125E-09,1.2486745E-01,
-2.40313E-09,1.5310865E-01,
-2.32500E-09,1.8506845E-01,
-2.24688E-09,2.2275689E-01,
-2.16875E-09,2.6104835E-01,
-2.09063E-09,3.0305840E-01,
-2.01250E-09,3.5079709E-01,
-1.93438E-09,3.9974181E-01,
-1.85625E-09,4.5310865E-01,
-1.77813E-09,5.0959106E-01,
-1.70000E-09,5.7049558E-01,
-1.62188E-09,6.3451568E-01,
-1.54375E-09,7.0235488E-01,
